ASIN,username,rating,title,date,likes,description,keyword,importance,sentiment_score,magnitude,aspect
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",shampoo,0.065818273,-0.699999988,0.699999988,
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",product,0.047504723,-0.300000012,0.300000012,Quality
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",hair loss,0.041276455,-0.100000001,0.100000001,Quality
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",waste,0.041132007,-0.699999988,0.699999988,
4317603,Charu Singla,2,Frizzy and rough,09/09/2022 18:01,0,It makes my hair frizzy and rough. Non-recommendable.,hair frizzy,0.824104786,-0.200000003,0.200000003,Quality
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,hair fall,0.075547799,0.200000003,0.200000003,Quality
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,hair,0.032543469,0.200000003,0.200000003,
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",kind,0.03098144,0.400000006,0.400000006,
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",companies,0.03098144,0.200000003,0.200000003,
4317603,Rama Acharya,1,Very disappointed ,05/09/2022 19:41,0,"After one month regular use, i am reviewing this product. This shampoo not works for me at all. It dries my hair extremely, facing so much hair loss after using this product. Complete waste of money. I really love my hair but due to these kind of companies i have to lose them😔..",money,0.013672079,-0.899999976,0.899999976,Pricing
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,hair straightening,0.110834673,0.200000003,0.200000003,Quality
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,problem,0.075547799,0.200000003,0.200000003,
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,candy,0.037411183,0.200000003,0.200000003,
4317603,Charu Singla,2,Frizzy and rough,09/09/2022 18:01,0,It makes my hair frizzy and rough. Non-recommendable.,Non-recommendable,0.175895244,0,0,
4317603,Jannat Laskar,5,Highly recommended ,04/09/2022 10:58,0,I have tried so many shampoos after my hair straightening and many times i had a problem of hair fall  so i was scared of using this if my hair again fall but trust me guy's my hair didn't fall and yeah my hair are more manageable and smooth shiny and small makes me crazy like a candy 🍬,hair,0.106388174,0.200000003,0.200000003,
430561,muskan bhardwaj,5,Very good and fast delivery.,07/10/2020 15:45,2,I like the speedy rate of delivery,delivery,0.415888011,0.899999976,0.899999976,Service
430561,muskan bhardwaj,5,Very good and fast delivery.,07/10/2020 15:45,2,I like the speedy rate of delivery,rate,0.584111989,0.899999976,0.899999976,Pricing
430561,Afsana Ansari,5,Best rate,13/04/2021 14:49,0,"Steal deal offer This is the best shampoo i have ever used Using since it was launched ",shampoo,1,0.800000012,3.200000048,
430560,Shagun Sinha,5,Value for Money,31/08/2020 14:06,0,This combo is great for regular user and lovers of Tresemme ,user,0.187239856,0.699999988,0.699999988,
430560,Shagun Sinha,5,Value for Money,31/08/2020 14:06,0,This combo is great for regular user and lovers of Tresemme ,lovers,0.066025741,0.600000024,0.600000024,
430560,Shagun Sinha,5,Value for Money,31/08/2020 14:06,0,This combo is great for regular user and lovers of Tresemme ,Tresemme,0.062402871,0.699999988,0.699999988,
430560,alisha fatima,5,Amazing ,29/08/2020 18:03,3,Conditioner is smooth hair I loved it Thankyou tressme is  my second time purchase ,Conditioner,0.692774236,0.600000024,1.200000048,
430560,alisha fatima,5,Amazing ,29/08/2020 18:03,3,Conditioner is smooth hair I loved it Thankyou tressme is  my second time purchase ,purchase,0.307225794,0.699999988,1.399999976,
430560,Aneeta brightson,5,Go for it,03/03/2022 19:04,0,It makes your hair smooth and shiny! Go for it guys!,guys,0.1997125,0.5,0.5,
430560,Priya Nathani,5,Good experiance,27/02/2021 17:59,0,Thank you nayka...i love this aapp..😍😘,aapp,1,0.899999976,0.899999976,
430560,Nandni thakkar,5,Amazing product ?,04/10/2020 12:20,1,Thank u team nykaa for this awesome product ??? at cheap rate good quality ????  Am totally satisfied ?,quality,0.062819339,0.800000012,0.800000012,Quality
430560,Aneeta brightson,5,Go for it,03/03/2022 19:04,0,It makes your hair smooth and shiny! Go for it guys!,hair,0.800287485,0.699999988,0.699999988,
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair,0.009727701,0.899999976,0.899999976,
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,everyone,0.011566712,0.899999976,0.899999976,
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair fall problems,0.017713469,0.899999976,0.899999976,
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair frizz,0.021768438,0.899999976,0.899999976,Quality
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,smell,0.169058815,0.600000024,0.600000024,Fragrance
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair,0.216790751,0.600000024,0.600000024,
430560,Shagun Sinha,5,Value for Money,31/08/2020 14:06,0,This combo is great for regular user and lovers of Tresemme ,combo,0.684331536,0.800000012,0.800000012,
430560,Priyanka,5,Life Saver ,14/09/2022 22:04,0,So tutty fruity smell and makes hair soft and smooth.. It's an amazing conditioner using it from quite a long time now it makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,conditioner,0.553374112,0.899999976,4.800000191,
430560,Nandni thakkar,5,Amazing product ?,04/10/2020 12:20,1,Thank u team nykaa for this awesome product ??? at cheap rate good quality ????  Am totally satisfied ?,product,0.133091792,0.899999976,0.899999976,Quality
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",conditioner,0.214078397,0.800000012,1.700000048,
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",hairfall,0.044274054,0.899999976,0.899999976,Quality
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",effects,0.020466983,0.100000001,0.100000001,
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",wash,0.013533607,0.100000001,0.100000001,
430560,Yatika Rajput,5,Love!!!!!,22/10/2020 09:57,0,Such a great shampoo it makes my hair silky even without conditioner!! And with conditioner results are amazing? ,shampoo,0.373283058,0.899999976,0.899999976,
430560,Nandni thakkar,5,Amazing product ?,04/10/2020 12:20,1,Thank u team nykaa for this awesome product ??? at cheap rate good quality ????  Am totally satisfied ?,team,0.402044445,0.800000012,0.800000012,
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",shampoo,0.056130569,0.800000012,0.800000012,
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",frizz,0.056797128,0.800000012,0.800000012,Quality
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",dullness,0.052285835,0.899999976,0.899999976,Quality
430560,sanskriti jaiswal,5,Best ,23/10/2020 11:52,0,"This is an amazing duo ,the best ever shampoo and conditioner which helps protect hairfall ,frizz ,dullness . Totally recommended !! You can see the effects from the first wash .",duo,0.542433441,0.899999976,1.799999952,
430560,Prasy,5,Best combo ,06/02/2021 16:58,0,This is the best combo to ever exist. I’ve been using this since forever. Only products that don’t react badly. ,products,0.099532291,0,0,Quality
430560,Prasy,5,Best combo ,06/02/2021 16:58,0,This is the best combo to ever exist. I’ve been using this since forever. Only products that don’t react badly. ,combo,0.900467694,0.800000012,1.600000024,
430560,Yatika Rajput,5,Love!!!!!,22/10/2020 09:57,0,Such a great shampoo it makes my hair silky even without conditioner!! And with conditioner results are amazing? ,conditioner,0.274372905,0.899999976,0.899999976,
430560,Yatika Rajput,5,Love!!!!!,22/10/2020 09:57,0,Such a great shampoo it makes my hair silky even without conditioner!! And with conditioner results are amazing? ,hair,0.260529876,0.800000012,0.800000012,
430560,Yatika Rajput,5,Love!!!!!,22/10/2020 09:57,0,Such a great shampoo it makes my hair silky even without conditioner!! And with conditioner results are amazing? ,conditioner results,0.091814153,0.800000012,0.800000012,
430560,Nandni thakkar,5,Amazing product ?,04/10/2020 12:20,1,Thank u team nykaa for this awesome product ??? at cheap rate good quality ????  Am totally satisfied ?,nykaa,0.402044445,0.800000012,0.800000012,
430559,Reeva,5,Perfect ,28/05/2021 15:11,1,If you’re buying in stock I would really recommend this. The product has helped me reduce my hair fall completely! ,product,0.296544224,0.800000012,0.800000012,Quality
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",moisture,0.083671354,0.899999976,0.899999976,Quality
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",hair frizz,0.075258784,0.899999976,0.899999976,Quality
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",hair fall problems,0.056603827,0.899999976,0.899999976,Quality
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",conditioner,0.224322289,0.899999976,0.899999976,
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",conditioner,0.608584404,0.899999976,1.799999952,
430559,Reeva,5,Perfect ,28/05/2021 15:11,1,If you’re buying in stock I would really recommend this. The product has helped me reduce my hair fall completely! ,hair,0.144868299,0.600000024,0.600000024,
430559,Manisha Singh,1,Worst,23/06/2021 20:55,0,It  claims that it will reduce  hair fall after 1 use but my hairs started more to fall after using it . Don’t waste your money over us products ,money,0.076558143,-0.400000006,0.400000006,Pricing
430559,Reeva,5,Perfect ,28/05/2021 15:11,1,If you’re buying in stock I would really recommend this. The product has helped me reduce my hair fall completely! ,stock,0.558587492,0.600000024,0.600000024,
430559,Priya Rai,5,Awesome product ,02/06/2021 19:13,0,Must buy .it is very effective product. Just go for it,product,1,0.600000024,0.600000024,Quality
430559,Manisha Singh,1,Worst,23/06/2021 20:55,0,It  claims that it will reduce  hair fall after 1 use but my hairs started more to fall after using it . Don’t waste your money over us products ,products,0.053791914,-0.5,0.5,Quality
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",hair,0.09835358,0.899999976,0.899999976,
430559,Manisha Singh,1,Worst,23/06/2021 20:55,0,It  claims that it will reduce  hair fall after 1 use but my hairs started more to fall after using it . Don’t waste your money over us products ,use,0.222001269,0,0,
430559,Manisha Singh,1,Worst,23/06/2021 20:55,0,It  claims that it will reduce  hair fall after 1 use but my hairs started more to fall after using it . Don’t waste your money over us products ,hair fall,0.322808444,0.100000001,0.100000001,Quality
430559,Manisha Singh,1,Worst,23/06/2021 20:55,0,It  claims that it will reduce  hair fall after 1 use but my hairs started more to fall after using it . Don’t waste your money over us products ,hairs,0.324840218,0.200000003,0.200000003,
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",everyone,0.037189934,0.899999976,0.899999976,
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",hair,0.091704175,0.899999976,0.899999976,
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,effect,0.097416461,0.600000024,0.600000024,
430559,Priyanka Prakash,5,Very Nice Product ,13/10/2021 19:13,0,"Very fresh smell, It really provides moisture to your dry hair and makes your hair frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..",smell,0.557218373,0.899999976,1.899999976,Fragrance
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,everyone,0.023769915,0.400000006,0.400000006,
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",shampoo,0.039352257,0.100000001,0.100000001,
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",trust tresemme,0.062308732,0,0,
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",stop,0.089257568,0,0,
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",hairfall,0.14236106,0,0,Quality
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",hairfall,0.203638777,0.200000003,0.200000003,Quality
430559,Kashish Agrawal,5,Stop my hairfall,20/03/2021 21:21,0,"My mother had severe hairfall from many years and later i asli start hairfall but after using this shampoo our hairfall cmpltly stop , i alwys trust tresemme ",mother,0.463081598,0,0,
430559,neha avinash,2,Not satisfied ,22/03/2021 15:10,2,Combo was good but my hair texture nd hair fall condition worst for after using this ☹️,hair fall condition,0.220470205,-0.300000012,0.300000012,Quality
430559,neha avinash,2,Not satisfied ,22/03/2021 15:10,2,Combo was good but my hair texture nd hair fall condition worst for after using this ☹️,hair texture,0.235941455,-0.200000003,0.200000003,Quality
430559,neha avinash,2,Not satisfied ,22/03/2021 15:10,2,Combo was good but my hair texture nd hair fall condition worst for after using this ☹️,Combo,0.54358834,0,0,
430559,chanda bhamblani,4,Combo,27/03/2021 09:42,0,A frnd recommended so gonna use soon,frnd,1,0.200000003,0.200000003,
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",range,0.0082355,0.899999976,0.899999976,Pricing
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",shampoo,0.026137428,0.800000012,0.800000012,
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",use,0.078201003,0.899999976,0.899999976,
430559,firdose khan,4,Good product,17/05/2022 17:11,0,Packaging is good it's smell is awesome and quality is also best...,Packaging,0.792515874,0.899999976,1.799999952,Packaging
430559,firdose khan,4,Good product,17/05/2022 17:11,0,Packaging is good it's smell is awesome and quality is also best...,smell,0.155480787,0.800000012,0.800000012,Fragrance
430559,firdose khan,4,Good product,17/05/2022 17:11,0,Packaging is good it's smell is awesome and quality is also best...,quality,0.052003358,0.899999976,0.899999976,Quality
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,hair,0.333387047,0.600000024,0.600000024,
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,nothing,0.333387047,0.600000024,0.600000024,
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,favourite,0.111388579,0.600000024,1.200000048,
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,product,0.056037832,0.600000024,0.600000024,Quality
430559,Priyanka,5,Best Ever ,08/04/2022 16:32,0,It smoothens hair like nothing else and has a very long lasting effect.. This product came as a life saver an absolute favourite and must have fully recommend it to everyone..,life saver,0.044613101,0.400000006,0.400000006,
430559,Priyanka Prakash,5,One of the Best ,13/04/2021 18:40,0,"Absolutely perfect conditioner, After use this conditioner I am just love with this product! I love the shampoo of this range and the conditioner works well with that just Superb..",product,0.054519363,0.899999976,0.899999976,Quality
4240687,Sonali Ailani,5,Best dandruff shampoo,12/09/2022 20:40,0,I am using shampoo since 4 months it gives best result less hairfall very less just wow,shampoo,0.84908396,0.5,1.100000024,
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,base,0.0357191,0.400000006,0.400000006,
4240687,Tia,5,Must buy,06/07/2022 17:50,0,It's so good for hair fall and cleanse scalp gently,hair fall,0.563018084,0.699999988,0.699999988,Quality
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,skin,0.011894614,0.600000024,0.600000024,Health
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,touch,0.026912248,0.400000006,0.400000006,
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,shine,0.0748825,0.5,0.5,Quality
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,Beginners,0.270976335,0.699999988,0.699999988,
4240687,poulomi chaudhuri,4,Good one,21/05/2022 11:30,0,Beginners can definitely try out this one! It’s a good product which leaves a shine when applied and can be used as a base to start with. Those having flawless skin can flaunt by just giving a touch of this product to stand out!,product,0.579615176,0.5,2.299999952,Quality
4240687,Debalina Kar,2,Not so good,04/07/2022 15:15,1,Have been using for more than 1.5 months but my hairfall continues. Conditioner like effect is also not showing,Conditioner,0.078543968,-0.400000006,0.400000006,
4240687,Debalina Kar,2,Not so good,04/07/2022 15:15,1,Have been using for more than 1.5 months but my hairfall continues. Conditioner like effect is also not showing,hairfall,0.827234626,-0.100000001,0.100000001,Quality
4240687,Tia,5,Must buy,06/07/2022 17:50,0,It's so good for hair fall and cleanse scalp gently,scalp,0.436981946,0.800000012,0.800000012,
4240687,Debalina Kar,2,Not so good,04/07/2022 15:15,1,Have been using for more than 1.5 months but my hairfall continues. Conditioner like effect is also not showing,effect,0.094221413,-0.400000006,0.400000006,
4240687,Pooja Yadav,5,Does it job ,24/07/2022 03:45,1,"Good fragrance, does it job",job,0.342388481,0.800000012,0.800000012,
4240687,Pooja Yadav,5,Does it job ,24/07/2022 03:45,1,"Good fragrance, does it job",fragrance,0.657611489,0.800000012,0.800000012,Fragrance
4240687,Dipti,2,So so ,08/08/2022 19:43,0,"Loved the fragrance. But only the bottle is 650ml, shampoo comes half of that 😂 ",shampoo,0.045373309,0,0,
4240687,Dipti,2,So so ,08/08/2022 19:43,0,"Loved the fragrance. But only the bottle is 650ml, shampoo comes half of that 😂 ",half,0.10127949,0,0,
4240687,Dipti,2,So so ,08/08/2022 19:43,0,"Loved the fragrance. But only the bottle is 650ml, shampoo comes half of that 😂 ",bottle,0.132740751,0,0,
4240687,Dipti,2,So so ,08/08/2022 19:43,0,"Loved the fragrance. But only the bottle is 650ml, shampoo comes half of that 😂 ",fragrance,0.720606446,0.899999976,0.899999976,Fragrance
4240687,Sonali Ailani,5,Best dandruff shampoo,12/09/2022 20:40,0,I am using shampoo since 4 months it gives best result less hairfall very less just wow,result,0.15091601,0.600000024,0.600000024,
4240687,Aishwarya Bal,5,Perfect,12/04/2022 03:03,0,Was searching this for so long...perfect shampoo,shampoo,1,0.800000012,0.800000012,
391197,swati p,5,Great for Hairfall,22/06/2022 17:57,0,I have used it personally and i have found that this is really good for controlling hairfall. Thanks nykaa,Thanks nykaa,0.171316192,0.100000001,0.100000001,
391197,Navjot Deol,3,Okay product ,18/08/2022 12:41,0,Instantly remove dirt and oil from hairs. But doesn't do anything for hairfall.. ,hairs,0.178787634,0.300000012,0.300000012,
391197,SHANTI SEKAR,5,Good product,17/09/2022 22:08,0,My whole family uses this shampoo. Hair feels nice after use. Not much effect on hair fall.,use,0.078708716,0.600000024,0.600000024,
391197,Navjot Deol,3,Okay product ,18/08/2022 12:41,0,Instantly remove dirt and oil from hairs. But doesn't do anything for hairfall.. ,oil,0.226315081,0.200000003,0.200000003,
391197,Navjot Deol,3,Okay product ,18/08/2022 12:41,0,Instantly remove dirt and oil from hairs. But doesn't do anything for hairfall.. ,dirt,0.499161959,0,0,
391197,Shriya Bajaj,5,Awesome ,12/09/2022 11:54,0,This shampoo is awesome...  From the very time use this shampoo...  It reduces my hairfall and shine my hairs also..  I love it... ,hairs,0.030673273,0.5,0.5,
391197,Shriya Bajaj,5,Awesome ,12/09/2022 11:54,0,This shampoo is awesome...  From the very time use this shampoo...  It reduces my hairfall and shine my hairs also..  I love it... ,hairfall,0.091328971,0.600000024,0.600000024,Quality
391197,Shriya Bajaj,5,Awesome ,12/09/2022 11:54,0,This shampoo is awesome...  From the very time use this shampoo...  It reduces my hairfall and shine my hairs also..  I love it... ,shampoo,0.099804372,0.300000012,0.300000012,
391197,Navjot Deol,3,Okay product ,18/08/2022 12:41,0,Instantly remove dirt and oil from hairs. But doesn't do anything for hairfall.. ,hairfall,0.064039752,-0.300000012,0.300000012,Quality
391197,swati p,5,Great for Hairfall,22/06/2022 17:57,0,I have used it personally and i have found that this is really good for controlling hairfall. Thanks nykaa,hairfall,0.828683794,0.300000012,0.300000012,Quality
391197,Kim Mi So,5,Best,19/07/2022 12:12,0,"It is a very nice combo. It has all the 3 steps for the best hair shower routine. All the components were well packed in a loreal paris box, which was in turn packed inside a carton. The shampoo nozzle has a thread type closing so you can carry the bottle without leakage problems. The conditioner bottle and serum bottle also doesnt leak. Shampoo and conditioner has a nice scent whereas the serum doesn't.Every hair type is different. To my hair it works amazing. Everything is worth giving a shot. Overall value for money product.❤️",scent,0.005509335,0.200000003,0.200000003,
391197,Kim Mi So,5,Best,19/07/2022 12:12,0,"It is a very nice combo. It has all the 3 steps for the best hair shower routine. All the components were well packed in a loreal paris box, which was in turn packed inside a carton. The shampoo nozzle has a thread type closing so you can carry the bottle without leakage problems. The conditioner bottle and serum bottle also doesnt leak. Shampoo and conditioner has a nice scent whereas the serum doesn't.Every hair type is different. To my hair it works amazing. Everything is worth giving a shot. Overall value for money product.❤️",conditioner,0.006271403,0.100000001,0.100000001,
391197,Kim Mi So,5,Best,19/07/2022 12:12,0,"It is a very nice combo. It has all the 3 steps for the best hair shower routine. All the components were well packed in a loreal paris box, which was in turn packed inside a carton. The shampoo nozzle has a thread type closing so you can carry the bottle without leakage problems. The conditioner bottle and serum bottle also doesnt leak. Shampoo and conditioner has a nice scent whereas the serum doesn't.Every hair type is different. To my hair it works amazing. Everything is worth giving a shot. Overall value for money product.❤️",serum,0.006271403,-0.200000003,0.200000003,
