ASIN,Question,Answer,Votes,Date
B08SC2ZTDP,How can i get delivery as soon as,On time,0,16-07-2022
B08SC2ZTDP,This product heating issue,"I am not aware of any heating issue, but stay clear from this fridge",0,20-07-2022
B08SC2ZTDP,How does it work with solar panel. can i run it on dc?,"Don't buy this fridge, otherwise you will repent. I had bought a new one, within one year the condenser coil was damaged and immediately compressor was damaged. Though they have promised to replace the defective parts, why buy such an fridge. Buy LG or Whirlpool. As regards your question, I cannot answer because I will not buy this fridge.see less",0,20-07-2022
B08346HPXM,What’s the size of the shelves?,Shelves size is enough but vegetable basket is very small. Since Samsung compressor is inside the body so more space is taken by compressor and basket from behind is curved and very less in size.,0,01-07-2022
B08346HPXM,Manufactured year?,2020,0,17-05-2022
B08346HPXM,Compressor material?,All compressors are made from Steel!,0,01-05-2022
B08346HPXM,Can we adjust height up to 2 cm,Yes,0,17-05-2022
B08346HPXM,Can u able to deliver to Raagini to jamshedpur,Yes,0,18-05-2022
B08346HPXM,Compresser warrenty of this product?,It is all in the warranty booklet,0,17-05-2022
B08SM5GCD8,"Everytime as soon as door is closed , fridge makes a musical sound.Is it normal??",No ... That's not normal.. something an issue. pls check ..,0,24-06-2022
B08SM5GCD8,Is touch panel durable for long time use??,Yes this is so good. when i brought always in eco mode.,0,02-05-2022
B08SM5GCD8,Is digital panel durable for long run,it's been 2 months and till now its working perfectly,0,23-04-2022
B08SM5GCD8,Pls cheak book my freej,Yes,0,23-04-2022
B08SM5GCD8,"Also, I don't see the nozzle on the water tray to remove the defrost water. Can I get the water tray replaced with a nozzle?",Definitely there is a nozzle for the defrost water it maybe blocked or else the nozzle hole is not properly cut while manufacturing.,0,06-04-2022
B08SM5GCD8,I have to manually defrost this refriegerator wvery two days otherwise water overflows onto the floor. Is this normal?,"We don't need to defrost in every two days, just set the temperatureas per the requirements or else just set it to ECO mode. And yes if you defrost then there will be overflow of water from the container installed behind the fridge.",0,06-04-2022
B08SM5GCD8,how many down payment,Some banks take down payment and some don't so you can find out at the time of checkouts.,0,06-04-2022
B08SM5GCD8,How much unit consumed in one day ?,"This depends on your usage, if you regularly open the door, then to maintain the temperature inside the fridge compressor will be ON for longer period of time and so it consumes electricity.",0,06-04-2022
B08SM5GCD8,What is the height of freezer,Around 20-25cm,0,16-07-2022
B08SM5GCD8,Is it  2021 model or 2022 model  ?,8 Inch,0,18-07-2022
B08SM5GCD8,Aap se nivedan hai ki mera fridge tuta hua na bhejo,7 inch,0,18-07-2022
B08SM5GCD8,Is It only runs on solar energy???,Yes it is very much power efficient and it can run on solar powered inverter.,0,26-07-2022
B08SM5GCD8,Does this refrigerator comes with lock and key?,Don't buy it has a manufacturing defects....better avoid Samsung,0,03-08-2022
B08SM5GCD8,On ads it 16k in reality it 20k! Why?,Yes why not,0,03-08-2022
B08SM5GCD8,When this item will be back in stock for pin code 711110 howrah kolkata.....need uryent reply pls,Worst product,0,03-08-2022
B08SM5GCD8,how can i buy the blue one it is out of stock when will new stock arrive,Wrost product,0,03-08-2022
B08SM5GCD8,Does this refrigerator comes with lock and key?,yes...you can see it on the left side middle of the door...,0,05-08-2022
B08SC26TC4,It has inbuilt stabilizer?,yes.,0,23-05-2022
B08SC26TC4,Can we use witj domestic line or should it be only power line,"Also used in 5A power board,",0,17-05-2022
B08SC26TC4,How to claim warranty?,Warranty active as per bill date.Whenever you got any kind of disturbance in refiregrater.Call to customer care in valid dated period and booked your complaint against problem.Service man comes to your home resolve your concern.see less,0,09-05-2022
B08SC26TC4,Kya RBL credit card se purchase kar sakte hai,Great thing to buy,0,23-05-2022
B08SC26TC4,Does it have auto defrost?,"No, it is not",0,23-04-2022
B08SC26TC4,"Most of the reviewers said it has water leakage problem ,is it true? I want the answer from samsung india please",No water leakage found.,0,09-04-2022
B08SC26TC4,I want to see storage plate,Not good,0,10-07-2022
B08445PP98,Is there ice trays with this model ?,Yes,0,22-06-2022
B08445PP98,I am facing issue with door that is not getting closed it seems that it is not properly adjusted,"Dear Customer,We apologize for the inconvenience caused. Please check if anything stuck in the shelf which is not allowing to close the door properly. In case you are still facing issues please book a service appointment for nearest Samsung service center through Samsung India support webpage or call our support team on toll free number 1800-40-7267864  and whats app 1800-5-7267864. Hope this is of help.Regards,Samsung Indiasee less",0,15-06-2022
B08445PP98,This product need stabilizer?,"Dear Customer,This Refrigerator model comes with Stabilizer free operations. Protect the refrigerator from power fluctuations. The Stabilizer Free Operation keeps it working steadily and reliably. If the voltage increases too much it automatically cuts the power to prevent electrical damage. Stabilizer free operation range is (100V - 300V). Hence separate stabilizer not required. Hope this is of help.Regards,Samsung Indiasee less",0,16-06-2022
B08445PP98,What will be the manufacturing year?,2021,0,29-05-2022
B08445PP98,What is dimensions of this freezer?,"Dear Customer,This Refrigerator model net dimensions (WxHxD) cm is  578.1 x 1325.2 x 715.8. Net freezer capacity of this model is 18 L. Hope this is of help.Regards,Samsung Indiasee less",0,16-06-2022
B08445PP98,how many watts consumption,"Dear Customer,Annual electricity consumption of this model is 104 Units.  Hope this is of help.Regards,Samsung Indiasee less",0,16-06-2022
B08445PP98,How many time take to make ice,"Dear Customer,The time taken to make Ice in freezer depends on the temperature level you have set, amount of foods items kept in refrigerator and number of times freezer door opens. Usually it takes 6-12 Hrs to make Ice. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08445PP98,Hw to defrost pls..?,"Dear Customer,Manual defrosting is done with help of button available inside fridge section. In case you are still facing issue to manually defrost refrigerator please check e-manual available in Samsung India support webpage or contact our toll free number 1800-40-7267864  and whats app 1800-5-7267864. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08445PP98,Is there a defrost button inside ?,"Dear Customer,Yes, the defrosting button is available inside the fridge section along with the temperature controller. For more details, you can refer e-manual available in the Samsung India support webpage or contact our toll free number 1800-40-7267864  and whats app 1800-5-7267864. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08445PP98,Do i need stablizee for voltaze fluctuation to use such refrigerator?,घर में मेरे 3 किलोवॉट का स्टेबलाइजर लगा है । मैं ये फ्रिज प्रयोग करता हूं मुझे कोई दिक्कत नहीं होती । सबसे अच्छा है आप पूरे घर के लिए एक स्टेबलाइजर लगवा लो अपनी जरूरत के अनुसार 3 किलो या 5 किलोवॉट का । जिससे सारी समस्या खत्म,0,08-05-2022
B08445PP98,Back side image not showing,"Dear Customer,This Refrigerator model comes with covered Safe Clean back. To check back image please refer Samsung India Official webpage. Hope this is of help.Regards,Samsung Indiasee less",0,17-05-2022
B08445PP98,Is it manufacturing year 2022  ?,Yes manufacturing date is 2022,0,18-07-2022
B08445PP98,My old refrigerator is not working and i want to exchange,Not,0,18-07-2022
B08346JDBY,Is this refregerator having stabilizer? Or it is working without stabilizer?,No need of stabilizer,0,01-07-2022
B08346JDBY,Is refrigerator is 2pin connector?,It is three pin connector.,0,11-05-2022
B08346JDBY,Does it have wire mesh visible st back side?,No,0,11-05-2022
B08346JDBY,Will any service engineer come for installation?,No,0,11-05-2022
B08346JDBY,Wich glasss selves with us?,Thoughnd glass,0,03-05-2022
B08346JDBY,The freezer is open from the top side(Metal is not fully closed) is it expected?,Yes,0,03-05-2022
B08346JDBY,"At the time of delivery,  the key is damaged. Can i buy yhe key separately??",Na,0,03-05-2022
B08346JDBY,Can i buy yhe key?,May be,0,03-05-2022
B08346JDBY,"If somethong is damaged or i need service, how can i get it? can i book appoinment online with a service person?",Yes,0,03-05-2022
B08346JDBY,Does it cDoes it comes with onion stand?comes with onion stand?,Na,0,03-05-2022
B08346JDBY,Fridge door has lock???,Yes,0,11-05-2022
B08346JDBY,Do we need extra stabilizer or it has in it,Stabilizer not needed.,0,16-04-2022
B08346JDBY,Fridge is not balanced there is some issue in its foot rest,Adjust the lower knob.,0,16-04-2022
B08346JDBY,Can it be delivered to 3rd floor?,Yes,0,16-04-2022
B08346JDBY,"Show the back side,is it open or covered ??",Coveted,0,16-04-2022
B08346JDBY,Is it a convertable ?,No,0,16-04-2022
B08346JDBY,I just got my fridge delivered. Will any technician come to fill gas and start?,"No, you can just plug in and start.",0,12-07-2022
B08346C9R3,This fridge gets loads of frost in and all around freezer compartment. Anybody got this issue? How often do you defrost?,"Yes, this happens bcos there isn't any other cooling vents or something in this model. Cooling comes from freezer only. So you need to defrost it every 5-7 days. I am also getting the same issue. (The above resolution is given by samsung team)",0,26-05-2022
B08346C9R3,Installation charges,"Dear Customer,This model comes ready to use & does not require installation however you can contact our support team on toll free number 1800-40-7267864  and whats app 1800-5-7267864 to book demo of product from Service engineer. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08346C9R3,How much installation charges?,Installation does not require... Ready to use machine.,0,26-04-2022
B08346C9R3,"Please tell me which Product model year comes, if i am buying this now in 2022 april?",2021,0,26-04-2022
B08346C9R3,Curd maker in it,No,0,15-04-2022
B08346C9R3,Can the door be reversed,nope,0,26-04-2022
B08346C9R3,Why this product not showing deliver on pin code 845438,may not have delivery partner over their...or your location might be remote location,0,26-04-2022
B08346C9R3,Is there exchange offer,nope,0,26-04-2022
B08346C9R3,Curd maker in it,"Dear Customer,Thank you for your query. This model RR24T285YCR/NL is not available with Curd Maestro feature.Regards,Samsung Indiasee less",0,08-07-2022
B08346C9R3,How much installation charges?,"Dear Customer,This product comes ready to use & does not require installation. However you can book a demo request by calling our support team on toll-free number 1800-40-7267864  and whats app 1800-5-7267864 without extra charges.Regards,Samsung Indiasee less",0,20-07-2022
B08346C9R3,Is the rubber gasket seal on the door of the refrigerator is removeable for cleaning and can be reattached after cleaning easily?,"Dear Customer,The Anti bacterial gasket is removable. Hope this is of help.Regards,Samsung Indiasee less",0,29-07-2022
B08SBFB2CH,Is it available 336 ltr 3 star rating ? I want parchase,"Dear Customer,You can opt for Frost Free Refrigerator model RT37A4633S8/HL. It comes in 336 L capacity and 3 Star energy rating and Curd Maestro feature. Hope this is of help.Regards,Samsung Indiasee less",0,16-06-2022
B08SBFB2CH,Is curd container plastic is food grade plastic?,Yes.,0,27-04-2022
B08SBFB2CH,How much curd it can make in one go??,"Dear Customer,Curd Maestro comes in 1 L capacity. Hope this is of help.Regards,Samsung Indiasee less",0,01-06-2022
B08345R1ZW,Made in,India,0,09-05-2022
B08345R1ZW,Does rt34a4533bx this model have door alarm ?,Timer alarm.,0,27-04-2022
B08345R1ZW,Whats the year of manufacturing ?,2022,0,09-04-2022
B08345R1ZW,How door alarm function of Samsung 324 L refrigerator,NOT HEAR ANY ALERM SOUND,0,06-07-2022
B08345Q835,Who will provide after service,Yes,0,28-06-2022
B08345Q835,Does the compressor compartment at the back comes with a steel plate cover?,Yes,0,28-06-2022
B08345Q835,Is this refridgerator has steel body ?,Yes,0,29-05-2022
B08345Q835,Rt37t4513s8/hl is this model defective..? as per comment from one of the customer here it was removed from listing.,I have been using this 345 lit 3 star unit for more than a month now and am overall happy with the performance even in this peak summer.,0,27-05-2022
B08345Q835,Is the product same as described in photo? And has Coolpack and ice box in it?,Yes . It is.,0,23-05-2022
B08345Q835,has it got lock ?,"No, but it's not needed too. The door gets closed well and if it's not closed an alarm will be triggered.",0,22-05-2022
B08345Q835,"What is the latest model being delivered now, is it 2022 model ?",It's 2021 model,0,22-05-2022
B08345Q835,Is the whole curd box removable? If I need more space can i take it out?,"Dear Customer,Thank you for your query. Curd Maestro Box is non-removable and comes with 1 ltr. capacity. It comes with The Big Bottle Guard which is deeper than shelves found in conventional refrigerators. You can store big containers of milk and juice in the door, along with two rows of beverage cans and bottles. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08345Q835,Is it necessary to have someone come install refrigerator?  or can I do it myself? Samsung 345 L,It is required to wait for Company rep to install for availing warranty. Also it helps to find if there is any technical fault for him to see directly for action. This installation happened for me within 36 hrs of receipt of unit.,0,08-05-2022
B08345Q835,Is this directly from samsung store? can i be assured of product being original and after service?,"I think, the units are delivered by Samsung distributors. It is original as it was installed by Samsung rep by going thru all ritual standard checks as prescribed by Samsung by verifying the unit no.",0,08-05-2022
B08345Q835,In 324 is door alarm is available?,Yes . Open door alarm is there.,0,21-04-2022
B08345Q835,Does this fridge requires an external  voltage stabilize?,No,0,22-05-2022
B083JNJZ9Y,Is the ice twister removable?,Yes it is .,0,21-05-2022
B083JNJZ9Y,Kya isme stabilizer ki jarurat padegi?,Nhi. Achcha voltage range hone ki wajah se zrurat nhi stabilizer ki.,0,21-05-2022
B083JNJZ9Y,Does it have Cool pad in the freezer?,No,0,21-05-2022
B07R9NJCVZ,Will the fridge be comin in parts or as single piece.... I live in second floor with no lift...,This will come as a single ready product.Installation means the power on service and other facilities.You will need 4 to 6 people to bring it on second floor. It will not fit in any lift.Amazon will send two or one people to deliver it. They will not carry this.But the fridge is awesome 👍🏻see less,0,24-06-2022
B07R9NJCVZ,Can we get ice from water dispenser?,Not come to ice  only come to water,0,21-05-2022
B07R9NJCVZ,Which company's compressor is used in this refrigerator?,"It's a Hi-Sense brand refrigerator which is a good international brand, but I am not sure about the compressor",0,19-05-2022
B07R9NJCVZ,Our flat don't have lift and we stay in 2nd floor. Let me know will there be any extra charges?,"If you mention in your order clearly, then I don't think Amazon will charge anything extra. Amazon is the best in customer service",0,19-05-2022
B07R9NJCVZ,Does this refrigerator has lock?,No,0,19-05-2022
B07R9NJCVZ,Servicing and available,Yes,0,21-05-2022
B07R9NJCVZ,Need same fridge in lesser capacity?,"Then you go for 411 Liters Amazon Basics. It's an excellent Product. I am using it. If you want lesser capacity with side by side Design, I think you need to pay double the amount",0,29-04-2022
B07R9NJCVZ,Is the costumer care of this fridge good,"Yes, provided by Amazon. Manufactured by Hi-Sense",0,29-04-2022
B07R9NJCVZ,Do i need to store items in it ?,Yes,0,29-04-2022
B07R9NJCVZ,who will provide service in nagpur? in how much time we will get service from service centre,Amazon Provided,0,29-04-2022
B07R9NJCVZ,What is the best cooling temperature for fridge and freezer pls tell,"5 and -18 , keep it in auto",0,06-04-2022
B07R9NJCVZ,This product is better than samsung,No it’s a bad product. Don’t get carried away by the price,0,07-07-2022
B07R9NJCVZ,Stabilizer required,Don't buy. Pathetic after sales service. My refrigerator stopped working in 6 months and they didn't have the faulty part in their inventory. I had to chase them almost for 2 months for the refund,0,24-07-2022
B07R9NJCVZ,Is there a service center in Visakhapatnam?,No,0,24-07-2022
B07R9NJCVZ,V guard bsdi 100 stabilizer  is inverter stabilizer is it working properly on it or not,Not required,0,25-07-2022
B07R9NJCVZ,Inverter fridge,Yes it's hisens inverter compressor fridge.,0,29-07-2022
B07R9NJCVZ,I want to exchange my old refrigerator,Type pincode of your place and check in exchange is available or not.,0,29-07-2022
B07R9NJCVZ,Is there a service center in Visakhapatnam ?,No,0,29-07-2022
B07R9NJCVZ,Will it be deliver tamilnadu?,Yes,0,29-07-2022
B07R9NJCVZ,Is the compressor based on inverter technology,Yes,0,06-08-2022
B07R9NJCVZ,Is there a service centre in delhi?,Yes,0,06-08-2022
B07R9NK33K,Can we power on and off with power botton on control panel?,Yes,0,20-04-2022
B07R9NK33K,Does it require external stabilizer?because stabilizer needed for safeguard note written on sidewall of freeze,Not if u are in metro cities,0,22-04-2022
B07R9NK33K,How much time it needs for getting the fridge serviced?,Never got it serviced working excellent,0,06-04-2022
B07R9NK33K,What is the capacity of water dispemser?,4 ltrs,0,06-04-2022
B07R9NK33K,Does it have a inbuild water purification system  dispenser need,No inbuilt purification,0,06-04-2022
B07R9NK33K,What sort of water connection  water dispenser need,U have to fill water dispenser manually,0,06-04-2022
B07R9NK33K,Will water dispenser will give cold water,Yes it gives cold water,0,16-07-2022
B07R9NJFYF,Kitne start ka h,"I have purchased 564L side by side door refrigerator, online from Amazon. It is working in good condition, no complaints are noticed even after 1 year lapsed.",0,23-06-2022
B07R9NJFYF,Does it has a separate it has freezing chamber..?,Yes,0,18-06-2022
B07R9NJFYF,Has Amazon mislead me intentionally? The produvt description clearly says stabiliser free operation,Yes,0,18-06-2022
B07R9NJFYF,Which star rating does this refrigerator have?,Awesome product,0,03-06-2022
B07R9NJFYF,Any problem who wark,No it’s pretty good,0,27-05-2022
B07R9NJFYF,Is there system of auto defrost?,It’s frost free,0,02-05-2022
B07R9NJFYF,Can we operate single side at a time,No both will run at a time,0,24-04-2022
B07R9NJFYF,Fridge length in inches .,"Don't buy this refrigerator. You will face warranty issues. I claimed warranty three times and nobody comes to check . They are making fool of everybody . At last i have to call from outside to check the problem with the refrigerator. One more thing , this is not happened only with me , one of my known also faced same issue.",0,12-07-2022
B09H37BN1P,"How much diamensions of this ,570 liter model ?",L x W x H : 64.7 cm x 90.8 cm x 177.5 cm .,0,08-06-2022
B09H37BN1P,What about AMC after warranty period?,"First one year comes for all parts , for other 10 yrs . You can take AMC separately for one to three years , leaving first year .",0,08-06-2022
B09H37BN1P,What’s the star rating given by the company ?,There is no star rating.It consumes about 1.5 units a day.Star rating should be around 3.Unlike an AC power consumption of fridge is very low.I have been using this fridge since Aug 2021 and am very happy with its performance and utility.see less,0,10-05-2022
B09H37BN1P,I need refrigerator glass shelves is it available,Call the company service centre. They will be able to help,0,10-05-2022
B09H37BN1P,Is there temperature display ?,Yes.,0,21-04-2022
B09H37BN1P,Is the freezer convertible ?,No,0,21-04-2022
B09H37BN1P,Why is it nowhere mentioned that 565L Haier side by side is a frost free model?,Inverter refrigerators are normally frost free. This one is frost free. It is written inside the compartments.,0,21-04-2022
B09H37BN1P,Is it matt finish?,Yes. Matt.,0,16-07-2022
B08LF1Z4S2,what's the height of the freezer(not the fridge)?,The Height of freezer is 9.5 cms or 4 inch approx.,0,30-06-2022
B08LF1Z4S2,How many bottles of 1ltr or 2ltr can we fit into this refrigerator?,One litre bottle 2.,0,19-06-2022
B08LF1Z4S2,how many Wattage,179 Kilowatt hours,0,16-06-2022
B08LF1Z4S2,Let me know about is it having key or not?,No key. Lock with pressure or kick.,0,19-06-2022
B08LF1Z4S2,How many units it consumes per day?,100-250 Watts per day,0,11-06-2022
B08LF1Z4S2,Is this metal body from roof and all faces?,Top plastic. Side some stickers like plastic coating. Avoid sunlight.,0,19-06-2022
B08LF1Z4S2,Temprature ice banane ke liye kitna set hona chahiye,अगर बाहर का तापमान अधिक है तो 5 के लिए जाएं अन्यथा 2 और 3 भारत के लिए अच्छा है,0,19-06-2022
B08LF1Z4S2,Cooling came horahe h,From top to bottom,0,19-06-2022
B08LF1Z4S2,How much time does it take to freeze the water?,In 5 it will take 3-4 hours to freeze 500ml of water in open tray.,0,19-06-2022
B08LF1Z4S2,Any improvements with regard to defrosting issues or auto defrosting,There should be LED light in fridge,0,28-05-2022
B08LF1Z4S2,Does it have a freezer,Yes it does have freezer,0,28-05-2022
B08LF1Z4S2,what is gst rate ?,Ask customer care,0,19-06-2022
B08LF1Z4S2,Kitana amp load h,I dont know the figure but it take very less amp,0,28-05-2022
B08LF1Z4S2,Sir iska veg tray kaha milega,कोई अलग सब्जी ट्रे नहीं,0,19-06-2022
B08LF1Z4S2,Input Voltage,220-240v good for india.,0,19-06-2022
B08LF1Z4S2,cooling system in slow plz time....???,Personally i feel its upto the mark. Its quite on upper hand. Make sure to adjust the temperature according to the use,0,26-04-2022
B08LF1Z4S2,Can we install this on our own and does it require a stabilizer?,"Hi,  you don't need a stablizer. It's a plug and play. Though I won't recommend you to buy this item as its a direct cool. It just make ice all the time. And theres no option for auto defrost.",0,25-04-2022
B08LF1Z4S2,How much time does it take to make ice at max?,"It’s take a little but more time but the refrigerator is nice, cooling system is nice but there is no light system if you open or close the unit",0,22-04-2022
B08LF1Z4S2,What is the depth inside the fridge (not freezer)?,Just avoid buying this fridge as it's a direct cool.. It will constantly make the ice and there's no defrost option.. To melt the ice you have to power off the fridge from the main for hours and think about the condition of the room where you keep the fridge afterwards.,0,15-04-2022
B08LF1Z4S2,Is it safe to keep the mini fridge 3ft near gas stove?,Yes you ca put 3 feet near to gas stove. But keep sufficient distance to avoid melting of outer body of refridgerator outer plastic body.,0,08-07-2022
B08LF1Z4S2,Can we use it in xuv cars,No,0,19-07-2022
B08LF1Z4S2,Can we keep wine in this?,Yes,0,30-07-2022
B08LF1Z4S2,Does it operate on Inverter when power cut happens?,Depend on the Inverter Capacity.,0,30-07-2022
B08LF1Z4S2,Can we store raw meat?,Yes,0,30-07-2022
B08LF1Z4S2,Door lock is available?,No,0,30-07-2022
B08LF1Z4S2,How does the defrost work? where does the defrost water get collected? does it require a separate stabiliser? power cord come with 5a plug or 15a plug,One is to off the knob to deforst. Extra stabilizer not required. You can connect  directly to the socket,0,30-07-2022
B08LF1Z4S2,How to put the ice door back?,As you put it in other fridge,0,30-07-2022
B08LF1Z4S2,Warranty on compressor warranty is 5yrs. On compressor,Yes,0,03-08-2022
B08VRZV63K,Is it light or blub in freezer?,"Yes, There is a light in both the freezer & Fridge.",0,02-06-2022
B08VRZV63K,Which 3star 256l models include fruit box and medical box and chilled tray with water?,"Generally all two door refrigerator will contain fruit/vegetable box and ice cube tray. Additional spaces and racks can be utilised for medical and etc,. Thank you.",0,23-05-2022
B08VRZV63K,How much power consumption intake  for a month,As per BEE star rating it is 180 units per annum. Thus average and approximate consumption is 15 units per month.,0,12-05-2022
B08VRZV63K,If i give wrong information about my exchange product how instead off 260 ltrs fridge I gave it as 100 to 200 ltrs. Can Amazon refund the difference p,Please read terms and conditions of Amazon for exchange of product.,0,12-05-2022
B08VRZV63K,Does this fridge need a voltage stabiliser?,"It has inbuilt stabiliser, so no need of any external one.",0,21-04-2022
B08VRZV63K,Delivery time sem day in vadodara,Please call Amazon customer care.,0,12-05-2022
B08VRZV63K,If i exchange my old fridge then will i enjoy old refregarator,"Fridge & refrigerator are the same. If your old one had gone bad, then it is worth buying a new one than spendingOn repairs.",0,21-05-2022
B08VRZV63K,"Does the 2021, 2 star Model have the Inverter technology or not?",It has the in error technology.,0,21-05-2022
B08VRZV63K,I want to exchange a whirlpool single door refrigerator 100 to 200 litre capacity. Don't see this capacity option while choosing exchange,There it is. Glimpse again.,0,12-05-2022
B08VRZV63K,The fridge looks tilted backwords..is it normal?,You have to adjust the legs for the level.,0,21-05-2022
B08VRZV63K,Can we install it ourself or wait for the installation guy?,"You can, but if you are getting the fridge with free installation then take it.",0,21-05-2022
B08VRZV63K,Circuit warenty ?,Please elaborate...,0,06-07-2022
B08VRZV63K,Keeping additional stablizer is beneficial or not for this fridge if there are powercuts,Utilisation of stabiliser is utmost precautionary safety measure.,0,06-07-2022
B08VRZV63K,Do this fridge require stablizer,May be....,0,06-07-2022
B08448V646,What is the waight carring capacity of Door,"It can carry enough according to its size,it's quite resistance",0,26-05-2022
B08448V646,Warranty period में खराबी होने पर सर्विस कैसे मिलेगी?,Super,0,10-04-2022
B08448V646,कोई अन्य रंग में उपलब्ध है,Super,0,10-04-2022
B088PDZG4L,Does freezer has light in it as the upper portion has so that we can see in dark?,No light in the freezer section,0,23-06-2022
B07SKJK7LK,Does it have freezer in  bottom or top?? It is showing bottom in the pic but says top in the description pls advise,Freezer is at the bottom and more convenient,0,26-05-2022
B079QY27NK,I baught a new refrigerator date of 27june but aproblem create more ice gathered in ice box.what problem? june through csd but,"First defrost it by pressing a button, and put the number to 1, 2,  or 3  based on weather conditions and load in fridge. It is normal don't worry.",0,10-07-2022
B08R4YV223,What refrigerant is used ?,Nicely working no any problem till date 1.5 yers,0,13-07-2022
B08R4YV223,Koi or bank se payment ho skti h,Yes,0,13-07-2022
B08R4YV223,Down payment kitni krni hogi,Flexible,0,13-07-2022
B08R4YV223,Warenty period on compressor,10 Years,0,13-07-2022
B08R4YV223,Compresses Warenty,10 years,0,13-07-2022
B08RZ1FLSD,What is warranty period ??,1 year,0,25-07-2022
B078YJ5SW8,Label period,"It doesn't have a cooling control (Regulator or proper design) for Vegetable storage (bottom) and hence it freezing vegetables even at low cool setting of the temperature knob. Also, there are 2 holes given backside of the Fresh keeper in the vegetable compartment but are closed with foam and there is no answer from Whirlpool technician.Whirlpool technician visited few times and changed the thermostat and asked us to observe few days every time he visited, but no use and there is no further resolution from Whirlpool.I am not satisfied with this product as it was not suitable to keep Vegetables fresh and my old single door fridge is much better than the new 3door Whirlpool fridge.see less",0,06-08-2022
B078YJ5SW8,Why is the energy consumption of 300l proton ray model very high compared to 260l and 330l versions of the same model?,"It doesn't have a cooling control or regulator or proper design for Vegetable storage (bottom) and hence it freezing vegetables even at low setting of the temperature knob. Also, there are 2 holes given backside of the Fresh keeper in the vegetable compartment but are closed with foam and there is no answer from Whirlpool technician.Whirlpool technician visited few times and changed the thermostat and asked us to observe few days every time he visited, but no use and there is no further resolution from Whirlpoolsee less",0,06-08-2022
B078YJ5SW8,What about warranty,"It doesn't have a cooling control or regulator or proper design for Vegetable storage (bottom) and hence it freezing vegetables even at low setting of the temperature knob. Also, there are 2 holes given backside of the Fresh keeper in the vegetable compartment but are closed with foam and there is no answer from Whirlpool technician.Whirlpool technician visited few times and changed the thermostat and asked us to observe few days every time he visited, but no use and there is no further resolution from Whirlpoolsee less",0,06-08-2022
