ASIN,Question,Answer,Votes,Date
B08KHPDG3N,Kindly say the specification of the booster pump?,I did not install external pump. Pressure is adequate in my society.,0,16-04-2022
B08KHPDG3N,Is it suitable for more than 300 TDS?,250max to my knowledge,0,16-04-2022
B08KHPDG3N,How to know when is the time to get the filters replaced?,led light will glowing in differents colour code as per time of change different types of filter.,0,08-04-2022
B08KHPDG3N,Can it be used for water with TDS 400?,No,0,08-04-2022
B08KHPDG3N,Is it storage water or it works continuslly,Storage water,0,08-04-2022
B08KHPDG3N,UV chamber made up of which material? Any proof?,It is made up of fibre,0,28-03-2022
B08KHPDG3N,Free installation gives us,Yes,0,08-04-2022
B08KHPDG3N,I want cover this aqua guard crystal NXT uv+uf cover,Yes,0,26-04-2022
B08KHPDG3N,Launch date of this product?,"I don't know the launch date of the product. However the product is defective and customer service is very very poor both from Amazon and Eureka Forbes. They don't respond to the requests, when they respond they promise to send the technician for service but hey don't send the technician. I would like to raise a complaint on Amazon and Eureka Forbes as I need to purchase purified drinking water daily in spite of having an Aquaguard purifier at home.see less",0,22-03-2022
B08KHPDG3N,After installation maintainance charges,You will hv to take Annual Maintainance Contract (AMC) from local Authorised vendor. Pls investigate in your area abt the charges.,0,19-03-2022
B08KHPDG3N,Does this purifier will be suitable for bore or well water,Yes,0,03-03-2022
B08KHPDG3N,What is speed of water outlet? Is it fill faster in cup of glass?,Yes. It is quite good.,0,12-06-2022
B08KHPDG3N,Can it works TDS upto 2500,"No, buy only if TDS is below 600.",0,10-06-2022
B08HWXFRKK,What will be the tds value after filtration?,Best purified,0,23-05-2022
B08HWXFRKK,What is the yearly maintainence charge,2 to 3 thousand approx,0,22-05-2022
B08HWXFRKK,What is the R.O number,R.O number is which is mentioned on R.O filter inside the purifier,0,12-05-2022
B08HWXFRKK,"Do we have to install a sediment filter, is it compulsory ?","It is not mandatory to install external sediment filter since purifier already having inbuilt sediment filter, if your water is hard or dusty then it is suggested to use",0,12-05-2022
B08HWXFRKK,Is it works in high tds water,"Not sure what would be the high tds , but I’m using this purifier for tds of 1500 which was shown for my bore water and after purifying it is showing 120 , as per my knowledge it will purify max 90 of ur pre-filter water tds",0,12-05-2022
B08HWXFRKK,I already have the screws mounted for wall mount. How to check if this will fix in the same?,"If you already screws mounted to wall then you have to measure the new purifier length and high is same Or not other wise you to alter accordingly, any way installation technician will care of it. You don’t need worry about it",1,12-05-2022
B08HWXFRKK,Does it work well on salty or hard water??,Yes,0,02-05-2022
B08HWXFRKK,Who will install the RO in my house,Yes,0,02-05-2022
B08HWXFRKK,If the filter is reusable... it ll be a good product... Bcoz each year we can't pay for 5000 for filter alone,For any RO purifier filer needs to be replaced every 1 to 1.5 years depending upon the usage. It cannot be reused,0,28-03-2022
B08HWXFRKK,What is Difference beetween kent elegant and kent elegant lite ?,Pls search on google difference between kent elegant and kent elegant lite model,0,13-03-2022
B08JQQQT17,can it remove apple coating,"No, not at all. Its a most useless product by Kent.",0,13-06-2022
B08JQQQT17,Will it remove wax from apple?,No,0,13-06-2022
B08QWYJVS4,Please suggest best kent model for a 3 members family. Our tds is 260,Dont buy any purifier with RO in it as it will destroy your TDS level. Anyways dont buy kent the after sales service is terrible.,0,15-06-2022
B08QWYJVS4,Does it require voltage stabiliser,Not required,0,10-06-2022
B08QWYJVS4,Is this machine has filter change indicator?,"No, for this model",0,19-06-2022
B08QWZJT9G,Please suggest best kent model for a 3 members family. Our tds is 260,Dont buy any purifier with RO in it as it will destroy your TDS level. Anyways dont buy kent the after sales service is terrible.,0,15-06-2022
B08QWZJT9G,Does it require voltage stabiliser,Not required,0,10-06-2022
B08QWZJT9G,Is this machine has filter change indicator?,"No, for this model",0,19-06-2022
B096XHHTVC,Will you advise on TDS prior to buying?,Yes it is required . I suggest you to not to go with this because it can only purify water upto 200 tds only. You should go with purifier having 2000 tds,0,10-06-2022
B096XHHTVC,Does it have storage,No,0,10-06-2022
B09KBVNTQD,Do we have cold water option?,"No, same condition as per inlet water",0,18-06-2022
B09KBVNTQD,Free installation available?,Free installation available,0,18-06-2022
B09KBVNTQD,What is the amc cost?,1000,0,18-06-2022
B09KBVNTQD,Hot water option?,No,0,18-06-2022
B09KBVNTQD,Can be used for which TDS level?,Tds > 300,0,18-06-2022
B09KBVNTQD,Is the more noisy in the product?,No,0,18-06-2022
B09KBVNTQD,Installation will be done by whom,Blue star engineer,0,18-06-2022
B09KBVNTQD,Outside body material  ?,Good,0,18-06-2022
