ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified,aspect
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,money,0.0981772914528846,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Rishikesh",Pricing
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,Flipkart 👌👌👌👌,0.0393901653587818,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Rishikesh",
SMPFVD3Z74QAQQVZ,Luxmi Rani,4,Good choice,2022-08-06 00:00:00,Look good baki review after use,baki review,0.5783335566520691,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Hardwar District",
SMPFVD3Z74QAQQVZ,Luxmi Rani,4,Good choice,2022-08-06 00:00:00,Look good baki review after use,use,0.4216664433479309,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hardwar District",
SMPFV3G2VFZSDKCF,Ajay kumar,5,Great product,2021-09-26 00:00:00,Very nice product but sometime rate will be high,product,0.6308201551437378,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Pashchim Champaran District",Quality
SMPFV3G2VFZSDKCF,Ajay kumar,5,Great product,2021-09-26 00:00:00,Very nice product but sometime rate will be high,rate,0.3691798448562622,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Pashchim Champaran District",
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,Waste,0.6038125157356262,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Ghazipur District",
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,money,0.2950288355350494,-0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Ghazipur District",Pricing
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,foam,0.1011586338281631,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Ghazipur District",
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,prodect,0.8577452898025513,0.6000000238418579,0.6000000238418579,FLIPKART,4,0,"Certified Buyer , Deoria",
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,money,0.0981137529015541,-0.699999988079071,0.699999988079071,FLIPKART,4,0,"Certified Buyer , Deoria",Pricing
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,waste,0.0441409572958946,-0.699999988079071,0.699999988079071,FLIPKART,4,0,"Certified Buyer , Deoria",
SMPFUHM82QPRBMR8,Flipkart Customer,4,Wonderful,2022-08-25 00:00:00,Best shampoo in the market,shampoo,0.6507119536399841,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , New Delhi",
SMPFUHM82QPRBMR8,Flipkart Customer,4,Wonderful,2022-08-25 00:00:00,Best shampoo in the market,market,0.3492880463600158,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , New Delhi",
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,hair,0.4378672540187835,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Khamgaon",
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,hair,0.2867366969585418,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Khamgaon",
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,shampoo,0.2753960192203522,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Khamgaon",
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",hair fall control wala,0.6799073815345764,0.2000000029802322,0.5,FLIPKART,0,0,"Certified Buyer , Begusarai",
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",colour,0.1865898966789245,0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Begusarai",Colour
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",tha,0.1335027068853378,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Begusarai",
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,experience,0.7183170318603516,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Ambala City",
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,money,0.1883648633956909,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Ambala City",Pricing
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,wastage,0.0933180972933769,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Ambala City",
SMPFTZCHXWVWWAM6,Nanki Vanni,1,Worthless,2021-07-31 00:00:00,No information date on it produces,information,1.0,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Sri Ganganagar",Pricing
SMPFTZCHXWVWWAM6,Flipkart Customer,5,Best in the market!,2020-11-30 00:00:00,"Excellent Shampoo, very happy with the product",Shampoo,0.7815695405006409,0.8999999761581421,0.8999999761581421,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFTZCHXWVWWAM6,Flipkart Customer,5,Best in the market!,2020-11-30 00:00:00,"Excellent Shampoo, very happy with the product",product,0.2184304744005203,0.8999999761581421,0.8999999761581421,FLIPKART,1,0,"Certified Buyer , Bengaluru",Quality
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.4825547933578491,-0.3000000119209289,0.3000000119209289,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.2628550231456756,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,cast,0.112038679420948,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,volume,0.0569770410656929,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair perfume,0.0276427790522575,0.2000000029802322,0.2000000029802322,FLIPKART,1,0,"Certified Buyer , Bengaluru",Fragrance
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.0233109258115291,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,grease,0.0174163859337568,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,lot,0.0172043703496456,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru",
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",product,0.523071825504303,0.800000011920929,0.800000011920929,FLIPKART,0,1,"Certified Buyer , Kalamassery",Quality
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",dove,0.244721844792366,0.699999988079071,0.699999988079071,FLIPKART,0,1,"Certified Buyer , Kalamassery",
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",hair,0.1750805079936981,0.699999988079071,0.699999988079071,FLIPKART,0,1,"Certified Buyer , Kalamassery",
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",oil,0.0571258477866649,0.800000011920929,0.800000011920929,FLIPKART,0,1,"Certified Buyer , Kalamassery",
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Excellent Packaging,0.7564301490783691,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu",Packaging
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Quantity,0.1688953340053558,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu",Quantity
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Flipkart 🛍️🛍️🛍️🛍️,0.074674516916275,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu",
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Great product,2022-08-19 00:00:00,This is very very good shampoo I love it,shampoo,1.0,0.8999999761581421,1.899999976158142,FLIPKART,0,0,"Certified Buyer , Patra",
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Terrific,2022-08-18 00:00:00,It's very good product 👍,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Shillong",Quality
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Terrific,2022-08-17 00:00:00,It's very good product 👍,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Shillong",Quality
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.5292829275131226,0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Bankra",Quality
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,bottle,0.297444224357605,0.5,1.0,FLIPKART,0,0,"Certified Buyer , Bankra",Quantity
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,sampoo,0.0835619494318962,0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bankra",
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,scalp,0.0650064200162887,0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bankra",
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.0247044917196035,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bankra",Quality
SMPFKXTHHKZSYGZK,Bal Krishan Pandey,2,Expected a better product,2022-08-15 00:00:00,It doesn't clean your hair properly...it feel itching after use...,hair,0.5820764303207397,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Prayagraj",
SMPFKXTHHKZSYGZK,Bal Krishan Pandey,2,Expected a better product,2022-08-15 00:00:00,It doesn't clean your hair properly...it feel itching after use...,use,0.4179235696792602,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Prayagraj",
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.5292829275131226,0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Bankra",Quality
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,bottle,0.297444224357605,0.5,1.0,FLIPKART,0,0,"Certified Buyer , Bankra",Quantity
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,sampoo,0.0835619494318962,0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bankra",
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,scalp,0.0650064200162887,0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bankra",
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.0247044917196035,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bankra",Quality
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",product,0.6232277154922485,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Visakhapatnam",Quality
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",foam,0.2050968557596206,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Visakhapatnam",
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",menthol effect,0.1047557592391967,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Visakhapatnam",Fragrance
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",smell,0.0669196769595146,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Visakhapatnam",Fragrance
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",Bottle,0.2369295209646225,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bengaluru",Quantity
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shampoo,0.169442668557167,-0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",fragrance,0.1654830425977707,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bengaluru",Fragrance
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",color,0.1277150511741638,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Bengaluru",Colour
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",head,0.1277150511741638,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shampoo,0.0538444891571998,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shoulder,0.0432651340961456,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",Waste,0.0423835553228855,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",money,0.0332214832305908,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",Pricing
SMPFHXFMHPGMFAFY,Flipkart Customer,1,Terrible product,2020-04-30 00:00:00,Very very bad product 😡😡😡😡,product,1.0,-0.800000011920929,0.800000011920929,FLIPKART,0,2,"Certified Buyer , Chennai",Quality
SMPFHW86PHVFZVQR,Rizwan Hashmi,3,Fair,2022-08-22 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",wash,0.4355895221233368,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFHW86PHVFZVQR,Rizwan Hashmi,3,Fair,2022-08-22 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",dandruff fre,0.37050861120224,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFHW86PHVFZVQR,Rizwan Hashmi,3,Fair,2022-08-22 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",question,0.1728985160589218,-0.2000000029802322,0.5,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFHW86PHVFZVQR,Rizwan Hashmi,3,Fair,2022-08-22 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",hair,0.0210033673793077,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFHW86PHVFZVQR,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,product,0.6140115857124329,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hailakandi District",Quality
SMPFHW86PHVFZVQR,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,side effects,0.3859884142875671,0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Hailakandi District",
SMPFHW86PHVFZVQR,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,hair,0.8728896975517273,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFHW86PHVFZVQR,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,Conditioning,0.1271102875471115,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFHG88YXBVN52U,ranjan kumar Singh,1,Very poor,2021-08-31 00:00:00,It is not a real shampoo,shampoo,1.0,-0.2000000029802322,0.2000000029802322,FLIPKART,2,0,"Certified Buyer , Purbi Singhbhum District",
SMPFHG88YXBVN52U,Flipkart Customer,2,Not good,2021-04-30 00:00:00,Very bad and cheap quality 🤮🤮🤮🤮,quality,1.0,-0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Fatehpur District",Quality
SMPFHG88YXBVN52U,Rajib  Roy,1,Horrible,2021-04-30 00:00:00,Bad quality. Almost half in quantity and vet dilute.,quality,0.7261359691619873,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Bankura District",Quality
SMPFHG88YXBVN52U,Rajib  Roy,1,Horrible,2021-04-30 00:00:00,Bad quality. Almost half in quantity and vet dilute.,half,0.1217108964920044,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Bankura District",
SMPFHG88YXBVN52U,Rajib  Roy,1,Horrible,2021-04-30 00:00:00,Bad quality. Almost half in quantity and vet dilute.,quantity,0.113458551466465,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Bankura District",Quantity
SMPFHG88YXBVN52U,Rajib  Roy,1,Horrible,2021-04-30 00:00:00,Bad quality. Almost half in quantity and vet dilute.,vet,0.0386945940554142,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Bankura District",
SMPFGUN3WC37PWZQ,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,product,0.6140115857124329,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hailakandi District",Quality
SMPFGUN3WC37PWZQ,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,side effects,0.3859884142875671,0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Hailakandi District",
SMPFGUN3WC37PWZQ,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,hair,0.8728896975517273,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFGUN3WC37PWZQ,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,Conditioning,0.1271102875471115,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFGUN3WC37PWZQ,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",wash,0.4355895221233368,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN3WC37PWZQ,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",dandruff fre,0.37050861120224,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN3WC37PWZQ,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",question,0.1728985160589218,-0.2000000029802322,0.5,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN3WC37PWZQ,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",hair,0.0210033673793077,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN2DQXFF8G3,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,product,0.6140115857124329,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hailakandi District",Quality
SMPFGUN2DQXFF8G3,Jasmin Laskar,5,Excellent,2022-08-02 00:00:00,I used to be a product  no side effects super,side effects,0.3859884142875671,0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Hailakandi District",
SMPFGUN2DQXFF8G3,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,hair,0.8728896975517273,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFGUN2DQXFF8G3,Flipkart Customer,4,Good choice,2022-07-29 00:00:00,Leave hair rough. Conditioning is must after using it.,Conditioning,0.1271102875471115,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gobardanga",
SMPFGUN2DQXFF8G3,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",wash,0.4355895221233368,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN2DQXFF8G3,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",dandruff fre,0.37050861120224,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Asansol",
SMPFGUN2DQXFF8G3,Rizwan Hashmi,3,Fair,2022-08-21 00:00:00,"It make dandruff fre after two or three wash or even more than it. But on the question of making hair smooth and silky ,m not agree with it'",question,0.1728985160589218,-0.2000000029802322,0.5,FLIPKART,0,0,"Certified Buyer , Asansol",
