ASIN,Question,Answer,Votes,Date
B09R4DDVQV,Is installation including in the price  ?,No,0,30-06-2022
B09R4DDVQV,Is installation enclude the price?,"No, we have to pay installation charges extra",0,29-06-2022
B09R4DDVQV,Do u provide copper pipe & other related cord with ac,Yes 10 ft copper pipe provide,0,09-04-2022
B09R4DDVQV,Are supporting brackets for outdoor unit included in the price,"No, this is charged extra at time of installation",0,06-04-2022
B09R4DDVQV,It require stabilizer as it claims to be Stabilizer Free Operation ?,"Using without stabilizer, seems fine",0,06-04-2022
B09R4DDVQV,Cooling and heating both are reqd in ac,No,0,15-07-2022
B09RK911MP,Can Hot and cold both options available in it,"No, but it is a great AC",0,18-04-2022
B09ZB69182,Does it include installation,"No, installation charges extra.",0,09-06-2022
B09ZB69182,How much carpet area it will cover,12x14 should be okay if placed at a height of 7-8ft.,0,22-07-2022
B09ZB69182,"Installation is free or chargeable, or it is to be done by the buyer",By the buyer.,0,22-07-2022
B09ZB69182,Is copper connecting pipe and wire included with the AC ?,"Included by mine was defective, had to spend extra on those.",0,22-07-2022
B09SD9RX33,Is it with invertor or Non invertor,Non inverter,0,06-05-2022
B09SD9RX33,Is extra installation charges,Yes ..3000k,0,06-05-2022
B09SD9RX33,Installation free or charged??,Charged 3000,0,06-05-2022
B09SD9RX33,Is this copper or aluminium,Copper,0,06-05-2022
B09SD9RX33,Is it an inverter ac?,No,0,15-04-2022
B09SD9RX33,Ac aaja ne ke baad fiting service kab milegi our vo free hogi ke  charjebal hogi,Next day but chargeable,0,06-05-2022
B09SD9RX33,Fiting ko service free he,No,0,06-05-2022
B09SD9RX33,Installation and bracket free ?,Bucket chargeable,0,06-05-2022
B09SD9RX33,How will installation be done,Technician will attend,0,06-05-2022
B09WDTYJ54,Free Installation included ?,No it's chargeable basis.,0,30-06-2022
B09WDTYJ54,This products installation free or chargeble?,Product installation is chargeable by Hitachi,0,29-06-2022
B09WDTYJ54,Is installation mandatory from Hitachi?,Not mandatory,0,17-06-2022
B09WDTYJ54,Room size Kitna cover korega,120 sq ft,0,17-06-2022
B09WDTYJ54,How to get Warranty card?,After installation warranty started for standard one year. Bill copy or installation certificate will be applicable for claiming the warranty.,0,30-06-2022
B09WDTYJ54,Free Installation is included?,Nope,0,29-06-2022
B09WDTYJ54,Installation charges,Around 4500-5000,0,07-06-2022
B09WDTYJ54,1. What is the installation charge? 2. Will the stand and nut/bolts be provided along with the AC unit?,"Stand and nut bolts will be provided by installer with extra charge. Total 2900 /- with stand , white cement, 3 pin plug and services",0,30-06-2022
B09WDTYJ54,This model stabilizer free,No..you have to buy stabilizer,0,01-06-2022
B09WDTYJ54,Installation time,3-4 hours,0,07-06-2022
B09WDTYJ54,Installation free or not?,As per brand policy,0,22-05-2022
B09WDTYJ54,Which gas used in this ac ?,R32,0,30-06-2022
B09WDTYJ54,What is the PCB warranty period?,5 years,0,18-05-2022
B09WDTYJ54,Room size 130 square feet it is suitable ?,This ac was perfectly matched in 1000 sq feet. Additional 300 sq feet is not bad.,0,16-05-2022
B09WDTYJ54,Warranty on compressor,10 Years warranty on Compressor,0,14-05-2022
B09WDTYJ54,What is installation charge? and can be  Install same day of delivery?,Same day or next day as per your convenience,0,30-06-2022
B09WDTYJ54,When installing will be done and how,On 5 th may 2022,0,13-05-2022
B09WDTYJ54,This is single inverter or dual inverter?,Single,0,13-05-2022
B09WDTYJ54,What is installation charges,1186,0,13-05-2022
B09WDTYJ54,how many years indoor & outdoor pcv warranty,1 year,0,13-05-2022
B09WDTYJ54,Horizontal & Vertical air swing work?,Yes,0,13-05-2022
B09WDTYJ54,Is installation included in the price? If yes how do we get the installation done.,Installation Charges are Extra as Per Company Policy,0,07-05-2022
B09WDTYJ54,How many year of compressor warranty,10 years,0,30-06-2022
B09WDTYJ54,What about Installation?,Service not good my advice purchase from marjet,0,29-06-2022
B09WDTYJ54,It’s with free installation,No,0,29-06-2022
B09WDTYJ54,Installation  charges,"1500 + Copper wire 4000 ,so purchase from market where you find cheap from AMAZON",0,29-06-2022
B09WDTYJ54,Has it auto cut off featurr?,Yes off course it is automatic cut off.,0,04-05-2022
B08Z47LWL4,What is difference between models 2021 & 2022,I found nothing except price hike....,0,24-06-2022
B08Z47LWL4,Which gase is fild in model rsrg518heea/2021in1.5 ton,Don’t buy online. Neither Amazon nor Hitachi helps in case of warranty issues. I got delivered a defective piece and now none of them are replacing.,0,24-06-2022
B08Z47LWL4,How many services are free,Three,0,24-06-2022
B08Z47LWL4,Kya out door unit ke sath stand hai?,no you have to buy from outside,0,13-06-2022
B08Z47LWL4,Is installation  free?,"no, you have to pay",0,13-06-2022
B08Z47LWL4,Is this hot & cold a.c,No colling only,0,13-06-2022
B08Z47LWL4,Whats the difference between 2021 and 2022 model,rating,0,13-06-2022
B08Z47LWL4,How much warranty on pcb nd compressor,5 year compressor and 10 year PCB,0,13-06-2022
B08Z47LWL4,Installation charge kitna hoga,Around Rs.1000,0,07-06-2022
B08Z47LWL4,Can u please confirm that can i connect this Ac to Hitachi air cloud home app for controlling the ac wirelessly,No. It does not allow,0,06-06-2022
B08Z47LWL4,Does it has heating mode if have give me steps of how to do heating mode in hitachi 1.5 5 star inverter ac 2021 model,No there is no heating mode because it is not all weather AC.,0,24-05-2022
B08Z47LWL4,Ac warranty?,"1 year product, 5 year compressor 10 year PCB",0,13-06-2022
B08Z47LWL4,What is the installation charges?,750 on my time March 2022,0,13-06-2022
B08Z47LWL4,which model is best 2021 or 2022? why i dont see install option for 2022?,I would suggest take any other ac hitachi ac is waste of money,0,15-05-2022
B08Z47LWL4,How to create installation request ?,Please call to customer care no which available with hitachi booklet or use googelThen they will lock your call and do installation within 24-72 hourWhile talking with customer care please keep your bill copy with yousee less,0,12-05-2022
B08Z47LWL4,How the ac will be installed?,Hitachi guys train for that they will install properly,0,12-05-2022
B08Z47LWL4,Will this ac work as heater as well in winter? In description it's not mentioned anywhere.,No you need to take another model for same,0,12-05-2022
B08Z47LWL4,what is warranty on PCB?,Mention in booklet,0,12-05-2022
B08Z47LWL4,Is this a hot and cold AC?,Cold only,0,12-05-2022
B08Z47LWL4,Installation charge free or not.,"Installation charge is not free. be careful, The Serveice engineer can ask for any amount for installation. So better visit the official website and check for the installation charge. I had to struggle a lot and send 3-4 escalation mail to Hitachi Support to settle with proper amount to be paid for installation.,",0,02-05-2022
B08Z47LWL4,copper cable provided yes or no ?,Yes but never purchase this product it doesn't provide sufficient colling,0,03-05-2022
B08Z47LWL4,is it sufficiant for 180 sq ft room on 1st floor? roof is not shaded.,I think it is,0,29-04-2022
B08Z47LWL4,Do installation service free in pin 713216,No,0,03-05-2022
B08Z47LWL4,Warranty on Condenser .?,Worst product please don't but try to avoid this model,0,22-04-2022
B08Z47LWL4,whether hitachi split AC 5 star heating and cooling?,"No, slight warm air u will get if u put ac in 31",0,22-04-2022
B08Z47LWL4,Recently i have installed this ac but it is having a water leakage problem.water is leaking from the side and not from the drain pipe. What to do now?,"That water outlet pipe is going to need stright path only, Slightly bend is an water leakage problem is normal.",0,17-04-2022
B08Z47LWL4,Difference between rgrs518heea and cgrs518heea and egrs518heea,All r same,0,22-04-2022
B08Z47LWL4,How many free service provide by company?,3 servicing  per 3 months,0,11-04-2022
B08Z47LWL4,Ac kay sath stabilizer v mile ga,No stabiliser,0,12-04-2022
B08Z47LWL4,"In case of replacement, who will pay for the  2nd time installation?",Amazon has to pay,0,22-04-2022
B08Z47LWL4,Is this Chinese maid?,No it’s Japanese company,0,05-04-2022
B08Z47LWL4,Kitne maheene ki kist hai,I have buy with full payment,0,05-04-2022
B08Z47LWL4,Does it have anti corrosion coating?,No,0,22-04-2022
B08Z47LWL4,How to on Expandable inverter mode,It’s automatic when required,0,05-04-2022
B08Z47LWL4,I have received ac with a small connecting wire. there is no plug. how do i start.,You need to purchase,0,05-04-2022
B08Z47LWL4,this model how many warrenty in compressor?,10 year,0,05-04-2022
B08Z47LWL4,Do we have any mobile app to control this AC?,No,0,02-07-2022
B08Z47LWL4,Is installation free in Delhi?,No its paid,0,05-07-2022
B09SDDT77Y,manufacture year,2022,0,07-06-2022
B09SDDT77Y,It s copper condensor,Yes,0,06-06-2022
B09SDDT77Y,It is full copar,Yes,0,31-05-2022
B09SDDT77Y,Digress it have 4 way sir swing feature?,No,0,31-05-2022
B09SDDT77Y,Its 2022 model ya 2021,22,0,06-06-2022
B09SDDT77Y,Is it 5 star ac.,3 star,0,30-04-2022
B09SDDT77Y,Does it require stablizer?,yes,0,11-04-2022
B09SDDT77Y,Installation charges are included?,no. charges are not included.,0,12-07-2022
B08H7X6W8P,Is this model noise free operation??,yes,0,04-04-2022
B09WDSTF8T,What about warranty on pcb & compressor?,Pcb 5 Years and compressor 10 years,0,25-06-2022
B09WDSTF8T,Is it 100 percent copper condenser indoor and outdoor,Yes absolutely,0,25-06-2022
B09WDSTF8T,Which gas has been used . R32 ?,R42,0,11-06-2022
B09WDSTF8T,"Why outdoor unit noise very high, looks like a portable generator runing in my roof","Outdoor unit noise is much higher than usual and other brands...if you think about buying Hitachi....my strict advice is to not buy Hitachi at any cost....I already suffered by this too much....even support also not better...please, you must ho with ither brands.",0,26-05-2022
B09WDSTF8T,why 2022 model is cheaper than 2021 model,It's not cheaper it's companh agenda to build their lost repo,0,26-05-2022
B09WDSTF8T,Does this includes mounting angles,No,0,26-05-2022
B09WDSTF8T,Does Copper pipe inclusive in it ? Length of Copper pipe ? installation charges?,"3mtr copper pipe is including, Installation charges please ask amazon customer care.",0,28-04-2022
B09WDSTF8T,Have turbo mode,Turbo mode not available in this model.,0,06-04-2022
B09WDSTF8T,How soon can this unit be installed after delivery?,"Normally within 24hours, mostly they do it within few hours of delivery.",0,19-07-2022
B09WDSTF8T,Does it have a PCB warrenty?,No,0,20-07-2022
B08KWF94JG,Pcb  warranty?,1 year comprehensive warranty,0,14-04-2022
B08KWF94JG,Stabilizer model and rating recommendation for hitachi inverter AC,Generally not require,0,14-04-2022
B09R4RTJ2B,What room size is required ?,400 sq ft it will work well,0,07-06-2022
B09R4RTJ2B,Hot & cold duel compressor?,Cold only,0,07-06-2022
B09R4RTJ2B,Is Stabilizer required?,No,0,01-05-2022
B08Y8Z3PLL,Is it work in winter for warm room ?,pls do not buy from amazon,0,13-06-2022
B08Y8Z3PLL,Whether pick up person will uninstall the old AC. If so any charges,"Normally they will not, but you can always work out a deal by offering to pay for it.",0,03-04-2022
B08Y8Z3PLL,Is this convertible AC?,"I don't know what you mean by 'convertible', but I presume you're asking about it changing its capacity from 1 ton to 1.5 etc. as claimed by some AC advertisements. If that's what you're asking, the answer is no, it is not.",0,03-04-2022
B08Y8Z3PLL,This model have ambience light  functions ?,No,0,05-07-2022
B08Y8Z3PLL,Is there a warranty on remote? I bought the ac last month and the remote just stopped working. Is there a way to get it replaced?,Yes contact the customer care,0,05-07-2022
B08Y8Z3PLL,How many charges for stand and core cutting?,900,0,05-07-2022
B08Y8Z3PLL,Ideal for 130 qfeth ?,Yes,0,05-07-2022
B08Y8Z3PLL,Stabilizer is necessary,No,0,05-07-2022
B07QMBVPGY,What is the ambient temperature?,It depends on where you are. Normally setting a temperature between 25-27 degrees is considered ambient,0,06-05-2022
B07QMBVPGY,Warrenty on compressor,10 years,0,06-05-2022
B07QMBVPGY,There is no display then how to check temperature,Remote has display which will showcase the Temperature you have set.,0,20-04-2022
B09R4SF5SP,Electric conjumtion per hour,Approximately 1unit,0,12-06-2022
B09R4SF5SP,How much exactly unit consumption per hour?? Can someone please tell,"Depends on your temp you set up, room conditions etc.",0,05-06-2022
B09R4SF5SP,Does the 0.8 ton 2022 model have a temperature screen?,Not on the body of the Indoor unit. That only has some LEDs for Power Timer Etc. Temperature can only be seen on the Remote.,0,30-05-2022
B09R4SF5SP,Company pipe in a box??,Yes however that does not suffice...also installation guys don't prefer connecting it mentioning it sill caused short circuit if se extend same either another pipe.,0,19-05-2022
B09R4SF5SP,I have cancelled my order but no update shown in this regards,"Contact amazon coustomer care, surely they will help you out.",0,05-06-2022
B09R4SF5SP,without GST,With gst,0,19-05-2022
B09R4SF5SP,"Does it has black coating for copper like LG, panosonic??.",No,0,19-05-2022
B09R4SF5SP,What is fixed speed?,"Even I am unable to understand what actually that stuff is, but I am using this AC , you can control as you want . It is just a wonderful air conditioner . If you going to purchase, just go for it without any hesitation but don’t forget to purchase stabiliser as well as power plug for long Duration of AC",0,06-05-2022
B09R4SF5SP,Is it has autocut sensor ?,"Yes it has , if light fluctuate then you do not have to worry because it is auto stabilising",0,06-05-2022
B09R4SF5SP,What you mean by fixed speed?,Non inverter type,0,19-05-2022
B09R4SF5SP,What is fixed speed in this ac,Compressor unit,0,19-05-2022
B09R4SF5SP,Split ac के installation charges  कितने हैं,1500,0,06-05-2022
B09R4SF5SP,Do you install it in rajarhat?,Ya,0,19-05-2022
B09R4SF5SP,How to set automatic off in remote???,You can use sleep mode or timer option is also available.,0,05-06-2022
B09R4SF5SP,What does it means by fixed speed??,Unlike inverter compressor where speed of the compressor varies accordingly. Fixed speed compressor keep running with fixed speed and shut off when room reaches the set temperature.,0,05-06-2022
B09R4SF5SP,"As per description by company , nothing mentioned like stabilizer free  0.8 model so does it  need a stabilizer  ?","Its totally your wish, if you have stable power in your area where there is no fluctuations you can use it with out stabilizer. Inbuilt stabilizer is available. However company's recommend to use one. My all the ac are running without stabilizer without any problem.",0,05-06-2022
B09R4SF5SP,Are any other charges required at the time of installation?,Apart from instalation you might be charged for extra length of copper pipe if required. And you might have to pay for wall mount stand for external unit if required. And a 15amp socket which is not included.,0,05-06-2022
B09R4SF5SP,Does it have stabiliser free operation?,Yes.... Stabilser needed if in your place electric fluctuation is more.,0,22-04-2022
B09R4SF5SP,Without disply screen how to manage temperature ?,The remote shows the temperature. You can use that.,0,14-04-2022
B09R4SF5SP,How to see temperacture if dont have disply in ac,Uuss the AC Remote. The remote has temperature display,0,14-04-2022
B09R4SF5SP,Are the switches on remote visible in dark. Is there any backlight?,"No backlight, but the buttons are visible in dark.",0,14-04-2022
B09R4SF5SP,Doesn’t have temperature display in indoor unit ?,No,0,04-07-2022
B09R4SF5SP,Is it returnable product if it was not useful or other problem,Yes,0,04-07-2022
B09R4SF5SP,"What is the installation charge as of june 2022, as per your statement, @₹701 +gst till 31st may 2022 already ended?",I paid 1300 rupees for installation. What mentioned here as 701+taxes is wrong,0,04-07-2022
B09R4SF5SP,Stabilizer required or not??,It depends upon supply voltage.,0,04-07-2022
B09R4SF5SP,Is this model tv or uv series?,This is a 0.8 ton split AC.,0,31-07-2022
B09R4SF5SP,What is the size of its outdoor unit,"Normal size, light, copper condenser and strong.",0,31-07-2022
B09R4SF5SP,Do they have service provider in NCR region  for afterwards service ?,Must be. It’s the company of high repute.,0,31-07-2022
B09R4SF5SP,Pcb price ?,Not aware.,0,31-07-2022
B09R4SF5SP,Minimum temperature???,Have not checked but my drawing room gets ambient in a relatively short time.,0,31-07-2022
B09SW6XS13,Is it all weather split AC?,YES SIR,0,03-06-2022
B09SW6XS13,Is it a 2022 model?,Yes,0,20-05-2022
B09SW6XS13,Charge installation cost proper say,1500,0,03-06-2022
B09SW6XS13,Is this available for free installation,Chargeable Installation,0,11-05-2022
B09SW6XS13,Is it full copper or aluminum,Copper,0,26-07-2022
B09SW6XS13,Final price with installation  and copper piping?,I had to pay for 2 mtrs of extra piping at 330/mtr. Installation was around 800 incl tax and stand was 750 additional,0,26-07-2022
B09SW6XS13,Does this model have both Hot & Cold air options ?,No,0,26-07-2022
B09SW8FP11,Is this model indor unit is smaller than other brand 5 star indor unit?,Yes,0,27-06-2022
B09SW8FP11,Remote ma dew clean ka button nahi deya hi.it is a old model,"Don't buy, I have returned the AC on 04/06/2022 as it was faulty, and still Amazon not refunded my paid amount.",0,22-06-2022
B09SW8FP11,Is there any free service ??,No,0,27-06-2022
B09SW8FP11,My room area is 168sq ft but room indoor temperature doesn't go below 25 C. What is problem in my unit ?,"Don't buy, it's defective item.",0,12-06-2022
B09SW8FP11,I already have stabilizer which is from 130v to 280v will this be needed with this ac,Yes,0,09-06-2022
B09SW8FP11,Is there outdoor wall stand in box ?,No,0,08-06-2022
B09SW8FP11,This product come with kit ?,Yes,0,05-06-2022
B09SW8FP11,This product come with kit ??,Yes,0,05-06-2022
B09SW8FP11,"Room temperature not going below 28, is it normal?","My room temp reaches 19c, look for additional settings",0,04-06-2022
B09SW8FP11,Does this have any coating on condenser like blue fin?,"Yes, it has coating",0,03-06-2022
B09SW8FP11,I live on sixth floor and internal piping is done by builder they have given 3 core wire. Can i run this ac with 3 core wire instead of 4 core?,Yes it is run on 3 wires,0,04-06-2022
B09SW8FP11,Daikin ka Air conditioner non inverter,Inverter hai,0,04-06-2022
B09SW8FP11,I want indoor unit only,Contact the customer care,0,04-06-2022
B09SW8FP11,How long air flow?,About 10 to 12 feet,0,04-06-2022
B09SW8FP11,Is it sutable for 15*18 feet,No,0,28-05-2022
B09SW8FP11,Is there any anti corrosion coating on the coils for the condenser and indoor blower units?,Yes,0,28-05-2022
B09SW8FP11,Does this model has a rottary compressor  or a swing compressor?,swing compressor,0,30-05-2022
B09SW8FP11,Does it have anti corrosion coating on its indoor and outdoor units?,Yes,0,08-06-2022
B09SW8FP11,Indoor me Temperature nahi dikhai deta ha,Dikhta hai... Room ka temperature aur cooling temperature dono dikhatr hai,0,20-05-2022
B09SW8FP11,This is a convertable AC,convertible AC,0,17-05-2022
B09SW8FP11,Does it come with copper coil indoor as well as outdoor?,yes,0,17-05-2022
B09SW8FP11,How much of covered aria,110 to 160,0,17-05-2022
B09SW8FP11,Is it wi fi facility,No,0,09-05-2022
B09SW8FP11,I dont want installation can I only buy the ac,"No, installtion should be done by company only",0,09-05-2022
B09SW8FP11,Does it has streamer discharge technology ???,No,0,09-05-2022
B09SW8FP11,Can i control with mobile,"You can but by mobile with IR blaster, no wifi",0,09-05-2022
B09SW8FP11,What is difference between mtkm50u & ftkm50u,FTKM50. is a better model,0,05-05-2022
B09SW8FP11,When it will available,depend on Supply & demand ratio,0,17-05-2022
B09SW8FP11,Any exchange offer,yes,0,17-05-2022
B09SW8FP11,4way swing is there,Yes,0,09-05-2022
B09SW8FP11,Does it do hot and cold both ?,NO,0,02-05-2022
B09SW8FP11,What is difference between ftkm50 & mtkm50u?,Nothing,0,20-05-2022
B09SW8FP11,It is Hot & cold?,Only cold,0,09-05-2022
B09SW8FP11,What is the difference between ftkm50u and mtkm50u models ?,Not much... Just same,0,20-05-2022
B09SW8FP11,Difference between mtkm50u and ftkm50u?,None,0,28-05-2022
B09SW8FP11,Does this AC requires Stabilizer ?,Yes,0,28-05-2022
B09SW8FP11,Is it dual split invertor,No,0,28-05-2022
B09SW8FP11,Is this inverter ac or non inverter?,Invertor,0,05-05-2022
B09SW8FP11,Does it have 4 way swing?,No,0,05-05-2022
B09SW8FP11,Does it have a Copper wire,Yes 3 metre,0,18-04-2022
B09SW8FP11,Is it requires stablizer.,"Yes , protects equipment from power fluctuations.",0,20-04-2022
B09SW8FP11,Is installation done by my self?,Installation done company service agent,0,18-04-2022
B09SW8FP11,Does AC Remote have backlight?,Yes,0,05-05-2022
B09SW8FP11,Do I need to install stabiliser separately?,Yes,0,18-04-2022
B09SW8FP11,4 way swing or two way,2 way,0,05-05-2022
B09SW8FP11,Is it 2022 model?,"please check the BEE energy label image, it will say if its 2022 or 2021. The 2022 modely consumes almost 40-50 units lesser than the 2021 model. Around 787 units. This link now has both the 2021 and 2022 models option, so click on 2022 which will be about 4k costlier than 2021 model.",0,08-04-2022
B09SW8FP11,Any other charges applicable for purchasing compressor fitting bracket?,"yes, 1500 for the installations and they will bring outdoor unit stand for which additional charge will be there. If you buy from online generally the installations guys are not very happy and will be grumbling :)",1,08-04-2022
B09SW8FP11,What is the PCB warranty?,It’s 5 years.,0,04-04-2022
B09SW8FP11,Will  GST shown separately  in invoice,yes,0,08-04-2022
B09SW8FP11,Power consumption in watt,"power consumption in watts is difficult as being an inverter ac it will fluctuate. Unlike traditional ac that is either on or off stage; Inverter ac generally start at a low wattage and then increase to maximum till the room reaches the desired temparature and it will then reduce the power and go to maintaining the cooling level. So throughout the time you keep an ac on, it will be doing this. You can only measure using kwh or units and generally I have noticed for an 8 hours of running in a 200 sq.ft room at night its about 4 units.see less",0,08-04-2022
B09SW8FP11,Please inform unit consuption per year in 3 star and 5 star rating?,"do check the energy label attached to know the exact units and divide it by 1600 hours, that will give you the hourly unit consumption when its running. ( they assume we will normally use the ac only for 200 days out of the 365 days a year for 8 hours each)",0,08-04-2022
B09SW8FP11,copper pipe is included in Box. if yes how much size do they send in box?,the length of the copper tube is mentioned in the specification and it will be there in the box. If you need extra piping the installation guys will need to be informed.,0,08-04-2022
B09SW8FP11,What is the minimum power consumption in economo mode?,Max 1.5 units per day at 27 degree with power save mode,0,09-07-2022
B09SW8FP11,It has temperature display,no. Just on the remote,0,15-07-2022
B09SW8FP11,Pcb warranty on outdoor unit,5 Years,0,22-07-2022
B09SW8FP11,Comprehensive warranty of how many years?,1 Year,0,22-07-2022
B09SW8FP11,Is there Stabilizer inside ??,yes,0,22-07-2022
B09SW8FP11,Indoor ke sath kina metar wayer milta hai,10 meter,0,22-07-2022
B09SW8FP11,"What is the load for ac in kw (not unit consumption), about kw load like 1kw or 2kw load",2 kw,0,22-07-2022
B09R9RDNNH,Can we install the product with our local installation team,Yes,0,06-06-2022
B09R9RDNNH,whether Temperature diplay is available on the Main unit display,"No, only on remote",0,04-06-2022
B09R9RDNNH,Is it convertible or not?,"No, just an inverter AC",0,04-06-2022
B09R9RDNNH,Does it has Conda Airflow ?,Yes,0,04-06-2022
B09R9RDNNH,Hot and cold ac ?,Not worth please dont buy,0,20-07-2022
B09R9RDNNH,Is it hot and cold ac?,Cold,0,24-07-2022
B09R9RDNNH,Is it having dew clean technology,Yes but I don't know how to use,0,24-07-2022
B09R9RDNNH,This ac wifi working,No,0,24-07-2022
B09R9RDNNH,Is there any installation price to be given?,Nearly 2200rs,0,24-07-2022
B09R9RDNNH,Mera invoice bill kho gaya hai exact date bhi yaad nhi service kaise karaye,Download from Amazon app,0,24-07-2022
B09R9RDNNH,Will the old AC be exchanged?,No,0,24-07-2022
B09R9RDNNH,What if i install the product with a person other than company technician? Will i get the warranty benefits still?,No your warranty will be gone,0,24-07-2022
B09R9RDNNH,Power consumption per hr howmuch units,No odea,0,24-07-2022
B09R9RDNNH,10 feet pipe ata h,Yes,0,24-07-2022
B09R9RDNNH,Does this have wifi functionality and if not where can i get the wifi optional kit??,No,0,24-07-2022
B09R4RVTMT,Coverage area of this ac ?,Coverage OK for a hall of capacity 32 square metres.,0,08-05-2022
B09R4RZB11,I want gst invoice,While buying it you can select with gst and then they will provide you that.,0,01-07-2022
B09R4RZB11,Mtkl50u or atkl50uv16 which one better?,MTKL50U is 4 star and it’s the best model. In fact the light bill has been very very reasonable.,0,01-07-2022
B09R4RZB11,How many services are free with AC ?,For me it is TWO. Don’t know now.,0,01-07-2022
B09R4RZB11,Material copper hai,Yes it’s pure copper. Direct from the company.,0,01-07-2022
B09R4RZB11,is thre any charger for instalation,"Yes there are installation charges. Approx ₹7000 to ₹10,000 as it all depends on the copper and then wiring and also mccb if needed",0,13-06-2022
B09R4RZB11,PCB warranty,PCB warrant is for 5 years.,0,01-07-2022
B09R4RZB11,Does the price include installation charges?,No installation is extra.,0,13-06-2022
B09R4RZB11,Connecting wire available in box or not,All r excluded.,0,13-06-2022
B09R4RZB11,Installation is not available in our area.who is going to install.. waht about the Service after Installation.please clear,Initially when bought the got a call from several Daikin people. You would need to visit the Daikin website India and then get in touch with them.,0,01-07-2022
B09R4RZB11,How much is the installation cost,₹7000 to ₹15000. Depends on the wiring mccb copper if need.,0,01-07-2022
B09R4RZB11,"In case of exchange, will they uninstall the exiting unit or should it be already uninstalled?",Yes. Otherwise charges r applicable.,0,01-07-2022
B09R4RZB11,Is it hot and cold option availabe in any season,Hot & cold is marketing stunt.,0,01-07-2022
B09R4RZB11,What does installation kit contain? What is Length of copper wire and drainage pipe comes with package is?,"Indoor Unit, Outdoor Unit, Remote Control, User manual, Warranty Card & Standard Installation Kit",0,07-04-2022
B09R4RZB11,Does it require Stabiliser,Stabilizers required where power supply fluctuates,0,07-04-2022
B09R4RZB11,Can i use this fot 175 sq feet area room size?,Yes you can. It's powerful.,0,18-07-2022
B09R4RZB11,Are ftkl50 and ftkt50 model are same specification,It's better to go with 2022 Models.,0,18-07-2022
B09R4RZB11,Is  to reset setting post powercut,Nope. It's only reset the settings.,0,18-07-2022
B09R4RZB11,Why no response after purchase through Amazon????,Try to send the email directly to Daikin company with the Amazon reference. It would help.,0,18-07-2022
B09R4RZB11,In this product you can give a copper pipe or not,Yes copper pipe comes in the kit. But it's limited.,0,18-07-2022
B09R4RZB11,How to avail 5% cash back on hdfc millinia credit card?,Before buying check with the bank. And get the complete info. And then move ahead.,0,18-07-2022
B09R4RZB11,May i get gst tax invoice the the product,While purchasing you can see that and then buy it.,0,18-07-2022
B09R4RZB11,My roop is 235 sqft sutebal this ac for my room,Take the guidance of AC selection on Amazon. It will guide you better.,0,18-07-2022
B09R4RZB11,This ac timer available?,Oh yes it's available. And it's superb.,0,18-07-2022
B09R4RZB11,What about Installation and its expenses,Keep in mind ₹7000 to ₹15000.,0,18-07-2022
B09SW7PK5L,Installation free or paid on this product,"Paid, they charge 1550",0,08-06-2022
B09SW7PK5L,Will pipe be provided for installation along with the AC?,Yes,0,08-06-2022
B09SW7PK5L,Which one is best 4star or 5 star?,4star,0,08-06-2022
B09SW7PK5L,How to coordinate with Daikin for installation?,We ll do it,0,04-05-2022
B09R4QLDWK,are 1.5 ton 3 star  fixed speed,Don't buy it's waste,0,06-06-2022
B09R4QLDWK,what is the manufacturing year of this ac,2022,0,06-06-2022
B09R4QLDWK,installation in whose scope ?,Installation is in customer scope and Daikin representative charges more than the market rate.,0,03-06-2022
B09R4QLDWK,"Can the flaps be controlled to move left, right, up and down ?",It can move up and down new models have left and right too,0,02-06-2022
B09R4QLDWK,Is it model no flt50uv16v3....??,Yesss,0,25-05-2022
B09R4QLDWK,Is this daiken ac r hot & cold 3 star,"This is for Summers, cold air excretion",0,19-05-2022
B09R4QLDWK,Is this hot &cold,It is only cold,0,19-05-2022
B09R4QLDWK,Copperpipe length ?,3 meter,0,17-05-2022
B09R4QLDWK,Why the seller - DawnTech Retail is not giving the copper wire in the product?,3 meters comes in the box seller don’t need to give it comes from the manufacturer.,0,02-06-2022
B09R4QLDWK,Can temprature be changed in this ac?,Temperature display not given in indoor but only given in remote only,0,08-05-2022
B09R4QLDWK,Phone operate option is there,No,0,04-05-2022
B09R4QLDWK,what is the noise level of indore & outdoor unit,Noise Level: 38 db(A); Ambient Operation: 50°C,0,04-05-2022
B09R4QLDWK,How many wire inside the boxes,One,0,27-04-2022
B09R4QLDWK,gtl50tv16v3 Realease date ?,Everything is ok but customer care service is very bed.,0,07-05-2022
B09R4QLDWK,Is this an inverter based unit?,No,0,14-04-2022
B09R4QLDWK,Rl50uv16u3 which year model,2018,0,09-04-2022
B09R4QLDWK,Set temperature high'? And low what?,35c to 20,0,28-07-2022
B09R4QLDWK,Is this ac has any coating on condenser fins?,Yes,0,28-07-2022
B09R4QLDWK,Can someone recommend a double booster stabilizer model for this A/C?,Yes,0,28-07-2022
B09R4QLDWK,Is this model no flt50uv16v3...?,Yes,0,28-07-2022
B09SW7RWSD,How to order. Who will attend for standard installation,"Brand will contact for installation within 24-36 Hrs of delivery. Standard Installation @₹1500 +GST (Additional charges for core drilling, extra copper wire, stand & other accessories will be applicable). Contact brand for further assistance @011-40319300/1860-180-3900",0,20-05-2022
